season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score
2025,65304,Poras Yadav,India,Right-hand bat,None,3,56,51,0,0.0,0,78.49029999999999,22.624636657045638,18.666666666666668,109.80392156862746,inf,0.0,4.419960484486214
2025,65307,Arpit Shrivastava,India,Right-hand bat,None,1,10,12,0,0.0,0,9.333,,10.0,83.33333333333334,inf,0.0,0.0
2025,65309,Aman Sahu,India,Right-hand bat,Right-arm medium-fast,2,0,0,0,4.0,44,-12.0,0.0,0.0,0.0,inf,11.0,0.0
2025,65310,Lubhansh Singh,India,Right-hand bat,Right-arm medium-fast,2,0,0,1,7.1,50,28.39516129032258,9.118255992881366,0.0,0.0,50.0,7.042253521126761,10.967009489322313
2025,65313,Shivam Yadav,India,Left-hand bat,Right-arm Fast,5,5,6,4,13.1,140,51.25609756097561,30.970112581159736,1.0,83.33333333333334,35.0,10.68702290076336,3.228919486099437
2025,65316,Akanshu Kaiwart,India,Right-hand bat,None,4,16,23,0,0.0,0,27.933200000000003,5.281848304018837,4.0,69.56521739130434,inf,0.0,18.93276638102467
2025,65319,Akash Singh,India,Right-hand bat,None,4,39,20,0,0.0,0,116.0352,25.14419965770767,9.75,195.0,inf,0.0,3.9770603702371625
2025,65320,Sourabh Solanki,India,Left-hand bat,Slow left-arm orthodox,4,40,24,5,15.0,125,200.90466666666669,43.81372897777337,10.0,166.66666666666669,25.0,8.333333333333334,2.2823896146965676
2025,65323,Ashutosh Pandey,India,Left-hand bat,None,2,2,6,0,0.0,0,0.6666,0.0,1.0,33.33333333333333,inf,0.0,0.0
2025,65326,Shubham Mahurkar,India,Left-hand bat,Slow left-arm orthodox,1,0,0,0,2.0,22,-10.0,,0.0,0.0,inf,11.0,0.0
2025,65330,Harsh Kumar,India,Right-hand bat,Right-arm medium,1,0,0,0,2.0,17,3.5,,0.0,0.0,inf,8.5,0.0
2025,65331,Ian Coster,India,Right-hand bat,None,3,84,93,0,0.0,0,104.66659999999999,23.571677295503033,28.0,90.32258064516128,inf,0.0,4.242379477131135
2025,65332,Krishna Gandhi,India,Right-hand bat,None,1,19,18,0,0.0,0,23.0564,,19.0,105.55555555555556,inf,0.0,0.0
2025,65333,P Ashutosh,India,Right-hand bat,None,1,14,17,0,0.0,0,14.528999999999998,,14.0,82.35294117647058,inf,0.0,0.0
2025,65334,Narayan Sahu,India,Right-hand bat,Right-arm offbreak,2,0,0,3,7.0,44,74.0,15.556349186104045,0.0,0.0,14.666666666666666,6.285714285714286,6.42824346533225
2025,65335,Mohammad Ishhak Khan,India,Right-hand bat,Right-arm medium,1,0,0,1,2.0,13,22.5,,0.0,0.0,13.0,6.5,0.0
2025,65336,Shobhit Sharma,India,Left-hand bat,Right-arm offbreak,5,38,49,0,0.0,0,54.7807,11.498250997347379,7.6,77.55102040816327,inf,0.0,8.696974872358394
2025,65337,Anutosh Pandey,India,Right-hand bat,Right-arm offbreak,1,0,0,0,2.0,23,-8.5,,0.0,0.0,inf,11.5,0.0
2025,65338,Kivnoor Singh Chhabra,India,Right-hand bat,Right-arm offbreak,8,195,161,0,0.0,0,326.7519,23.399790707943005,24.375,121.11801242236024,inf,0.0,4.273542496517083
2025,65346,Tripesh Kumar Sahu,India,Right-hand bat,None,2,11,19,0,0.0,0,8.917000000000002,5.951717777247172,5.5,57.89473684210527,inf,0.0,16.80187195405839
2025,65347,Chandrakant Devangan,India,Right-hand bat,Right-arm Leg-Break,4,13,26,0,1.0,14,30.5,19.455611872499237,3.25,50.0,inf,14.0,5.139905167482875
2025,65348,Deovrat Rai,India,Right-hand bat,Right-arm Fast,3,12,10,4,7.0,60,89.9,47.76613165552904,4.0,120.0,15.0,8.571428571428571,2.093533567280715
2025,65350,Aayush Dwivedi,India,Left-hand bat,Slow left-arm orthodox,4,0,0,1,9.3,95,-6.826923076923077,14.574008359904155,0.0,0.0,95.0,10.21505376344086,6.861530303160718
2025,65354,Shivam Chandrakar,India,Right-hand bat,Right-arm medium-fast,4,10,11,0,8.0,92,-24.133333333333333,6.150338744058466,2.5,90.9090909090909,inf,11.5,16.25926703575555
2025,65355,Umang Soni,India,Right-hand bat,Right-arm offbreak,1,3,3,0,2.0,24,-8.0,,3.0,100.0,inf,12.0,0.0
2025,65356,Manish Sharma,India,Right-hand bat,None,4,57,53,0,0.0,0,93.20930000000001,18.68188179339812,14.25,107.54716981132076,inf,0.0,5.352779827315812
2025,65358,Tushar Chandrakar,India,Right-hand bat,Right-arm offbreak,4,45,46,1,10.0,86,42.110600000000005,17.29924790532814,11.25,97.82608695652173,86.0,8.6,5.780598124684956
2025,65362,Omkar Deshmukh,India,Right-hand bat,None,4,56,49,0,0.0,0,92.2507,22.94634403608775,14.0,114.28571428571428,inf,0.0,4.357992708674194
2025,65365,Ambrish Kumar Singh,India,Right-hand bat,Right-arm offbreak,8,132,124,0,0.0,0,202.4144,18.363141528305317,16.5,106.4516129032258,inf,0.0,5.445691296658471
2025,65366,Ninad Pathania,India,Right-hand bat,None,1,0,3,0,0.0,0,0.0,,0.0,0.0,inf,0.0,0.0
2025,65368,M Binny Samuel,India,Right-hand bat,None,2,12,10,0,0.0,0,17.625,11.755650237226353,6.0,120.0,inf,0.0,8.506547743597563
2025,65369,Rishabh Bhuarya,India,Right-hand bat,Right-arm medium,1,0,0,0,4.0,43,6.25,,0.0,0.0,inf,10.75,0.0
2025,65371,Sahil Rajat Shariff,India,Right-hand bat,None,6,60,52,0,0.0,0,101.9178,19.92701741284932,10.0,115.38461538461537,inf,0.0,5.018312471364535
2025,65372,Chinmay Vishwakarma,India,Left-hand bat,Slow left-arm orthodox,3,0,0,1,7.0,55,25.166666666666668,12.320188190000875,0.0,0.0,55.0,7.857142857142857,8.116759132069141
2025,65373,Diwakar Tamrakar,India,Right-hand bat,Left-arm Fast,7,3,3,11,23.0,193,239.58333333333331,34.8042380576344,0.42857142857142855,100.0,17.545454545454547,8.391304347826088,2.873213309091958
2025,65379,V Vaibhav,India,Right-hand bat,Right-arm Fast,4,31,31,1,1.0,11,55.675,14.741712007655918,7.75,100.0,11.0,11.0,6.783472635204533
2025,65390,Praveen Kumar Yadav,India,Right-hand bat,Right-arm medium-fast,9,0,0,16,32.0,239,372.0952380952381,25.796955298092865,0.0,0.0,14.9375,7.46875,3.8764264559311337
2025,65391,Abhishek Sohgaura,India,Right-hand bat,Right-arm offbreak,5,33,35,0,0.0,0,50.6002,12.664769560003844,6.6,94.28571428571428,inf,0.0,7.895919426422603
2025,65392,Md. Shahnawaz Hussain,India,Right-hand bat,Right-arm medium,1,0,0,1,2.0,22,18.0,,0.0,0.0,22.0,11.0,0.0
2025,65393,Syed Naved Ali,India,Right-hand bat,None,3,53,43,0,0.0,0,98.4871,49.49207152164206,17.666666666666668,123.25581395348837,inf,0.0,2.0205256503816305
2025,65402,Rohit Netani,India,Right-hand bat,Right-arm medium,6,49,57,0,0.0,0,89.9798,10.810520277889804,8.166666666666666,85.96491228070175,inf,0.0,9.250248593911323
2025,65403,Aryan Jaiswal,India,Right-hand bat,Right-arm Fast,3,2,3,0,1.0,7,12.333400000000001,7.918589006466578,0.6666666666666666,66.66666666666666,inf,7.0,12.628512468362322
2025,65405,Atul Pal,India,Right-hand bat,None,2,35,22,0,0.0,0,64.23259999999999,17.276457142018444,17.5,159.0909090909091,inf,0.0,5.7882237763197315
2025,65406,Upendra Kumar Yadav,India,Right-hand bat,None,2,11,15,0,0.0,0,17.2676,7.790619672400907,5.5,73.33333333333333,inf,0.0,12.83594941160593
2025,65407,Harsh Rathore,India,Right-hand bat,Right-arm Fast,8,12,12,5,21.1,212,122.5241935483871,17.499434273543915,1.5,100.0,42.4,10.04739336492891,5.714470447263688
2025,65410,Praveen Kumar Kewat,India,Right-hand bat,None,4,43,46,0,0.0,0,62.5874,18.703188752277867,10.75,93.47826086956522,inf,0.0,5.346681858611996
2025,65411,Lovyum Rajput,India,Left-hand bat,Slow left-arm orthodox,7,40,57,6,23.2,179,161.13936666666666,16.24898382303877,5.714285714285714,70.17543859649122,29.833333333333332,7.7155172413793105,6.154231002323609
2025,65412,Devashish Singh,India,Left-hand bat,Slow left-arm orthodox,1,10,13,0,1.0,12,-1.3079999999999998,,10.0,76.92307692307693,inf,12.0,0.0
2025,65413,Janendra Sidar,India,Right-hand bat,None,5,107,88,0,0.0,0,182.799,28.822557945210207,21.4,121.59090909090908,inf,0.0,3.469504691085831
2025,65414,Sourabh Jaiswal,India,Right-hand bat,None,4,91,59,0,0.0,0,182.6363,22.164214749813116,22.75,154.23728813559322,inf,0.0,4.51177725576058
2025,65415,Himanshu Jogi,India,Right-hand bat,None,1,11,8,0,0.0,0,17.125,,11.0,137.5,inf,0.0,0.0
2025,65416,Durgesh Sonwani,India,Right-hand bat,Right-arm medium-fast,4,0,0,2,11.0,119,14.916666666666668,17.036368369527064,0.0,0.0,59.5,10.818181818181818,5.8697955943985045
2025,65417,Digvijay Singh,India,Right-hand bat,None,3,35,35,0,0.0,0,42.6402,21.248399720449537,11.666666666666666,100.0,inf,0.0,4.706236766798002
2025,65418,Murli Mohan Sharma,India,Right-hand bat,Right-arm offbreak,2,4,8,0,6.0,78,-15.0,3.064129385141705,2.0,50.0,inf,13.0,32.63569759322528
2025,65420,Sudhanshu Tiwari,India,Right-hand bat,None,2,19,26,0,0.0,0,17.0625,4.905553294481673,9.5,73.07692307692307,inf,0.0,20.385060358531103
2025,65421,Sanjeev Singh Singh,India,Right-hand bat,None,2,4,7,0,0.0,0,3.2,2.2627416997969525,2.0,57.14285714285714,inf,0.0,44.194173824159215
2025,65422,Krish Chopra,India,Right-hand bat,None,7,186,117,0,0.0,0,379.3357,71.54957931617369,26.571428571428573,158.97435897435898,inf,0.0,1.3976322566217398
2025,65423,Amit Kunwar,India,Right-hand bat,None,1,4,4,0,0.0,0,13.0,,4.0,100.0,inf,0.0,0.0
2025,65424,Aayush Sinha,India,Left-hand bat,Slow left-arm orthodox,1,0,0,0,2.0,25,-9.5,,0.0,0.0,inf,12.5,0.0
2025,65450,Amit Kumar Yadav,India,Right-hand bat,Right-arm Fast,9,376,202,11,16.5,136,1062.3763333333334,62.83015511239653,41.77777777777778,186.13861386138615,12.363636363636363,8.242424242424242,1.5915924418953054
2025,65451,Rahul Naik,India,Left-hand bat,None,8,170,113,0,0.0,0,327.25079999999997,50.60737254703395,21.25,150.44247787610618,inf,0.0,1.975996677303511
2025,65453,Digvijay Patel,India,Right-hand bat,None,2,10,19,0,0.0,0,5.5798000000000005,2.3545241599949662,5.0,52.63157894736842,inf,0.0,42.47142658337122
2025,65562,Md Faiz Khan,India,Left-hand bat,Slow left-arm orthodox,1,3,12,0,1.0,13,-10.25,,3.0,25.0,inf,13.0,0.0
2025,66103,Noor Rahman,Afghanistan,Right-hand bat,None,4,160,76,0,0.0,0,427.3155,161.2951036053559,40.0,210.52631578947367,inf,0.0,0.6199816222857706
2025,66153,Aju Paulose,India,Right-hand bat,None,1,44,35,0,0.0,0,62.3124,,44.0,125.71428571428571,inf,0.0,0.0
2025,66178,Sreehari Nair,India,Right-hand bat,Right-arm medium-fast,2,0,0,3,6.0,67,47.75,53.563338674880974,0.0,0.0,22.333333333333332,11.166666666666666,1.8669485971922046
2025,66501,Nikhil Giri,India,Right-hand bat,Right-arm Fast,3,1,6,5,12.0,116,105.16669999999999,16.654234085160848,0.3333333333333333,16.666666666666664,23.2,9.666666666666666,6.004479070526658
2025,66773,Yashraj Joshi,India,Right-hand bat,Right-arm Leg-Break,8,96,68,4,10.0,69,256.249,34.3350816946645,12.0,141.1764705882353,17.25,6.9,2.912473046934369
2025,66807,Sam Seecharan,England,Right-hand bat,Right-arm medium,1,1,3,0,0.0,0,8.3333,,1.0,33.33333333333333,inf,0.0,0.0
2025,66816,Shekar Sirohi,India,Right-hand bat,Right-arm medium,9,249,151,13,24.0,131,841.4210333333333,82.03100648154293,27.666666666666668,164.90066225165563,10.076923076923077,5.458333333333333,1.2190512379303808
2025,66934,Tushar Suryavanshi,India,Right-hand bat,Right-arm offbreak,5,43,29,1,1.0,1,142.4605,32.11134482951469,8.6,148.27586206896552,1.0,1.0,3.114164184991916
2025,66935,Rohit Binkar,India,Right-hand bat,Right-arm offbreak,6,271,187,0,2.0,24,487.0604,53.50253044145359,45.166666666666664,144.9197860962567,inf,12.0,1.8690704752633591
2025,66936,Mohit Nachankar,India,Left-hand bat,None,3,21,31,0,0.0,0,16.3188,4.414749949883912,7.0,67.74193548387096,inf,0.0,22.651339517570992
2025,66937,Vikram Patel,India,Left-hand bat,Left-arm Chinaman,5,0,2,1,14.0,119,8.25,10.033693238284695,0.0,0.0,119.0,8.5,9.966419903933145
2025,66938,Minar Sahare,India,Left-hand bat,Slow left-arm orthodox,4,10,17,4,8.2,60,71.88484848484849,17.647453297775105,2.5,58.82352941176471,15.0,7.317073170731708,5.6665399994347885
2025,66944,Kaustubh Salve,India,Right-hand bat,Slow left-arm orthodox,7,0,0,7,25.5,197,169.81666666666666,16.49134693739489,0.0,0.0,28.142857142857142,7.7254901960784315,6.06378608003482
2025,66948,Aryam Meshram,India,Left-hand bat,Right-arm medium,7,358,254,0,0.0,0,601.2977,52.002575387850236,51.142857142857146,140.94488188976376,inf,0.0,1.9229816841602767
2025,66953,Ananmay Jaiswal,India,Right-hand bat,Right-arm medium,7,0,0,8,20.4,192,119.3578431372549,19.169253677845848,0.0,0.0,24.0,9.411764705882353,5.2166871846227005
2025,66958,Aditya Kukde,India,Right-hand bat,Slow left-arm orthodox,3,0,0,2,6.0,58,17.833333333333336,14.265667150864669,0.0,0.0,29.0,9.666666666666666,7.009836900192839
2025,66959,Piyush Sawarkar,India,Right-hand bat,Right-arm medium-fast,4,6,6,1,4.0,40,15.5,19.357922581379096,1.5,100.0,40.0,10.0,5.165843575394431
2025,66960,Shree Choudhary,India,Right-hand bat,Right-arm offbreak,5,66,61,0,1.2,21,44.8902,31.941809461080943,13.2,108.19672131147541,inf,17.5,3.130693022317462
2025,66961,Updesh Rajput,India,Right-hand bat,None,6,130,107,0,0.0,0,206.92149999999998,47.71814068693024,21.666666666666668,121.49532710280373,inf,0.0,2.0956390706017074
2025,66962,Alok Wadkar,India,Right-hand bat,None,1,7,14,0,0.0,0,11.5,,7.0,50.0,inf,0.0,0.0
2025,66963,Malhar Dosi,India,Right-hand bat,Slow left-arm orthodox,4,29,35,5,13.0,119,118.71083333333334,33.410075152169455,7.25,82.85714285714286,23.8,9.153846153846153,2.9931091009086397
2025,66964,Manan Agrawal,India,Right-hand bat,Right-arm medium-fast,6,45,36,3,11.0,98,134.27583333333334,25.25817563140402,7.5,125.0,32.666666666666664,8.909090909090908,3.9591141284039497
2025,66965,Parth Khure,India,Right-hand bat,Right-arm medium-fast,4,0,0,2,6.0,54,26.833333333333336,22.946949688357275,0.0,0.0,27.0,9.0,4.357877685622746
2025,66966,Kunal Kungwani,India,Right-hand bat,Right-arm medium-fast,1,0,0,1,2.0,26,8.0,,0.0,0.0,26.0,13.0,0.0
2025,66967,Gaurav Farde,India,Right-hand bat,Slow left-arm orthodox,6,5,8,2,13.2,81,58.950287878787876,14.906898266336404,0.8333333333333334,62.5,40.5,6.136363636363637,6.708303646629536
2025,66968,Neel Athaley,India,Right-hand bat,Right-arm medium,4,80,63,0,0.0,0,130.6411,21.568111602297652,20.0,126.98412698412697,inf,0.0,4.63647452516645
2025,66970,Vaibhav Chouksey,India,Right-hand bat,None,3,38,32,0,0.0,0,51.6694,19.778385451126525,12.666666666666666,118.75,inf,0.0,5.056024428642342
2025,66971,Anurag Dixit,India,Right-hand bat,Right-arm offbreak,2,2,2,0,0.4,4,-8.0,8.48528137423857,1.0,100.0,inf,10.0,11.785113019775793
2025,66973,Yash Titre,India,Left-hand bat,Left-arm Chinaman,2,1,1,0,3.0,23,-0.666666666666667,1.885618083164127,0.5,100.0,inf,7.666666666666667,53.03300858899106
2025,66974,Rishit Panchmatia,India,Left-hand bat,Left-arm medium-fast,2,0,0,1,4.0,47,6.666666666666666,6.128258770283411,0.0,0.0,47.0,11.75,16.317848796612637
2025,66975,Arjun Ingle,India,Right-hand bat,Right-arm medium,4,2,3,5,13.0,95,113.25,17.556308220503915,0.5,66.66666666666666,19.0,7.3076923076923075,5.695958327002402
2025,66977,Amit Desai,India,Right-hand bat,Right-arm offbreak,5,18,22,1,7.0,67,8.142600000000002,8.616091744636893,3.6,81.81818181818183,67.0,9.571428571428571,11.606190250033634
2025,66978,Kushan Patel,India,Left-hand bat,Slow left-arm orthodox,6,23,23,5,17.0,116,157.98553333333334,39.05359100564629,3.8333333333333335,100.0,23.2,6.823529411764706,2.560583993045408
2025,66979,Pavitra Patel,India,Right-hand bat,Right-arm medium,6,140,107,0,0.0,0,241.4832,44.50844875104052,23.333333333333332,130.8411214953271,inf,0.0,2.2467644414963397
2025,66980,Pranshu Badheka,India,Left-hand bat,Right-arm medium,5,52,63,0,1.0,8,76.0707,6.859511661044101,10.4,82.53968253968253,inf,8.0,14.578297252253492
2025,66982,Aditya Raval,India,Right-hand bat,Right-arm medium,3,20,30,0,0.0,0,21.6706,8.128530347690987,6.666666666666667,66.66666666666666,inf,0.0,12.302346884687006
2025,66983,Yash Doshi,India,Right-hand bat,Slow left-arm orthodox,6,45,43,6,20.0,134,186.98803333333333,26.034412636392684,7.5,104.65116279069768,22.333333333333332,6.7,3.8410699483272825
2025,66984,Aryan Kamli,India,Right-hand bat,Right-arm medium,6,61,47,0,0.2,4,142.0347,25.46149931985546,10.166666666666666,129.7872340425532,inf,20.0,3.9274984848208727
2025,66986,Dhrumin Patel,India,Right-hand bat,Right-arm offbreak,4,55,35,1,2.0,16,123.1167,31.358069478033347,13.75,157.14285714285714,16.0,8.0,3.1889718233468116
2025,66989,Kreepal Barad,India,Right-hand bat,Right-arm Fast,7,0,0,13,22.4,180,268.6666666666667,23.781356354356873,0.0,0.0,13.846153846153847,8.035714285714286,4.204974624236664
2025,66991,Shen Patel,India,Right-hand bat,Right-arm medium,7,25,30,13,23.7,192,303.2235714285714,26.84657389706666,3.5714285714285716,83.33333333333334,14.76923076923077,8.10126582278481,3.7248700852262684
2025,66992,Deepansh Chauhan,India,Right-hand bat,Right-arm medium,5,0,0,11,19.4,125,282.1764705882353,21.21729265918409,0.0,0.0,11.363636363636363,6.443298969072165,4.713136666695038
2025,66993,Rohan Mistry,India,Right-hand bat,Right-arm medium,3,7,14,2,3.0,28,28.5776,21.669986784798308,2.3333333333333335,50.0,14.0,9.333333333333334,4.614677479644376
2025,66994,Rudra Patel,India,Right-hand bat,Right-arm medium,3,52,42,0,0.0,0,85.0005,16.636290419140916,17.333333333333332,123.80952380952381,inf,0.0,6.010955416175279
2025,66995,Siddhart Vekharia,India,Left-hand bat,Right-arm medium,6,221,169,2,4.0,36,407.77230000000003,58.72248418191281,36.833333333333336,130.76923076923077,18.0,9.0,1.7029252320153228
2025,66997,Rudra Patel,India,Left-hand bat,None,3,69,51,0,0.0,0,122.2102,59.415557878499584,23.0,135.29411764705884,inf,0.0,1.6830608610036548
2025,66999,Ashutosh Patel,India,Right-hand bat,Right-arm offbreak,5,33,36,0,0.0,0,59.647999999999996,8.369849508802412,6.6,91.66666666666666,inf,0.0,11.947646118945375
2025,67000,Smit J Patel,India,Right-hand bat,None,6,168,147,0,0.0,0,266.7552,29.218948446307923,28.0,114.28571428571428,inf,0.0,3.422436648730112
2025,67002,Rudra Patel,India,Right-hand bat,None,5,113,96,0,0.3,5,157.0242333333333,32.127185524737286,22.6,117.70833333333333,inf,16.666666666666668,3.1126287088858753
2025,67003,Ruturaj Desai,India,Right-hand bat,Right-arm medium,5,0,0,11,19.2,110,252.16463414634148,23.75015576516753,0.0,0.0,10.0,5.729166666666667,4.21049870109324
2025,67004,Dhyey Patel,India,Right-hand bat,Right-arm Fast,6,11,4,4,8.4,96,81.25874125874125,22.805807684305666,1.8333333333333333,275.0,24.0,11.428571428571429,4.384847990664118
2025,67005,Bhavin Rathod,India,Left-hand bat,Right-arm offbreak,1,7,8,0,0.2,4,-11.875,,7.0,87.5,inf,20.0,0.0
2025,67006,Krish Gupta,India,Left-hand bat,Slow left-arm orthodox,5,46,43,5,14.0,103,156.48986666666667,39.7141720151034,9.2,106.9767441860465,20.6,7.357142857142857,2.517992820345587
2025,67007,Parth Khatri,India,Right-hand bat,Right-arm medium,4,6,4,0,1.0,11,28.0,6.493586579592719,1.5,150.0,inf,11.0,15.39981007018036
2025,67008,Lakhya Kochar,India,Left-hand bat,Slow left-arm orthodox,6,202,136,0,1.0,10,360.2783,37.561793873691215,33.666666666666664,148.52941176470588,inf,10.0,2.6622796647111504
2025,67010,Price Bhalala,India,Left-hand bat,Slow left-arm orthodox,2,0,0,1,6.0,51,21.0,28.519973507857415,0.0,0.0,51.0,8.5,3.506314617453955
2025,67011,Nirmal Prajapati,India,Right-hand bat,Right-arm medium-fast,5,0,0,3,14.0,124,49.33333333333333,7.956827955354515,0.0,0.0,41.333333333333336,8.857142857142858,12.56782232330478
2025,67012,Yash Mistry,India,Right-hand bat,Right-arm offbreak,5,61,54,3,9.0,65,140.0367,33.087660099242434,12.2,112.96296296296295,21.666666666666668,7.222222222222222,3.022274760441267
2025,67013,Arya Rathod,India,Left-hand bat,Right-arm fast-medium,5,22,24,0,2.0,17,45.6634,9.5319992610155,4.4,91.66666666666666,inf,8.5,10.490978572458095
2025,67014,Japagnya Bhatt,India,Left-hand bat,Left-arm Fast,5,43,37,2,11.0,124,74.62129999999999,14.364341274071707,8.6,116.21621621621621,62.0,11.272727272727273,6.961683664569051
2025,67015,Krish Patel,India,Right-hand bat,Right-arm Fast,2,17,19,0,0.0,0,18.0548,12.766671512966878,8.5,89.47368421052632,inf,0.0,7.832895198911619
2025,67016,Alsaaz Khan,India,Left-hand bat,None,5,105,94,0,0.0,0,142.118,30.369069243557664,21.0,111.70212765957446,inf,0.0,3.2928239979305087
2025,67018,Kalp Jain,India,Right-hand bat,Right-arm medium-fast,5,0,0,2,9.3,98,0.5434782608695627,23.23566289662825,0.0,0.0,49.0,10.53763440860215,4.303729161715077
2025,67019,Shivam Arekar,India,Right-hand bat,Right-arm Fast,5,0,2,2,17.0,132,44.66666666666667,14.925207052351253,0.0,0.0,66.0,7.764705882352941,6.700074555029134
2025,67020,Nishit Gohil,India,Right-hand bat,Right-arm medium,2,10,16,0,0.0,0,15.2858,5.151555743656474,5.0,62.5,inf,0.0,19.411611749157146
2025,67022,Rakesh Kahar,India,Left-hand bat,Slow left-arm orthodox,5,47,27,8,14.0,107,289.4344,49.114624827650765,9.4,174.07407407407408,13.375,7.642857142857143,2.036053423006126
2025,67023,Shehzor Diwan,India,Right-hand bat,Slow left-arm orthodox,5,2,2,5,15.1,100,115.15322580645162,26.359041152292743,0.4,100.0,20.0,6.622516556291391,3.7937647057128205
2025,67024,Rahul Ahuja,India,Right-hand bat,Right-arm offbreak,5,30,26,0,0.0,0,62.0346,15.50704931287703,6.0,115.38461538461537,inf,0.0,6.448680079772505
